event_ts,market_id,side,contracts,exec_yes_price,fee,reason
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.3805,0.00038050000000000003,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.2000000000000028,0.3805,0.00045660000000000107,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.2000000000000028,0.41050000000000003,0.0004926000000000012,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.4048911303153629,0.0004048911303153629,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.4305,0.0004305,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.0,0.43049999999999994,0.00043049999999999995,exit_aware_banded
2025-06-20 02:52:30+00:00,548296,yes,1.2000000000000028,0.4005,0.0004806000000000012,exit_aware_banded
2025-06-20 02:52:44+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:53:16+00:00,548296,yes,1.0,0.4204999954999999,0.0004204999954999999,exit_aware_banded
2025-06-20 02:53:34+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 02:53:36+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 02:53:56+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:53:56+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:55:32+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:55:32+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:55:32+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:55:32+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:55:32+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 02:55:46+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 02:55:48+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 02:57:54+00:00,548296,yes,1.0,0.4204999787341729,0.0004204999787341729,exit_aware_banded
2025-06-20 02:57:58+00:00,548296,yes,1.0,0.4204999787341729,0.0004204999787341729,exit_aware_banded
2025-06-20 02:58:02+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:58:02+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:58:22+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 02:58:56+00:00,548296,yes,1.0,0.4005000600000239,0.0004005000600000239,exit_aware_banded
2025-06-20 02:58:58+00:00,548296,yes,1.0,0.4005000600000239,0.0004005000600000239,exit_aware_banded
2025-06-20 03:00:46+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:00:46+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:00:46+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:00:52+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:00:56+00:00,548296,yes,1.0,0.4204999986191781,0.0004204999986191781,exit_aware_banded
2025-06-20 03:00:58+00:00,548296,yes,1.0,0.4204999773991018,0.00042049997739910177,exit_aware_banded
2025-06-20 03:00:58+00:00,548296,yes,1.0,0.4204999773991018,0.00042049997739910177,exit_aware_banded
2025-06-20 03:00:58+00:00,548296,yes,1.0,0.4204999773991018,0.00042049997739910177,exit_aware_banded
2025-06-20 03:01:00+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:01:18+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:02:08+00:00,548296,yes,1.0,0.4005000104858448,0.0004005000104858448,exit_aware_banded
2025-06-20 03:02:08+00:00,548296,yes,1.0,0.4005000060000003,0.0004005000060000003,exit_aware_banded
2025-06-20 03:02:18+00:00,548296,yes,1.0,0.4005000060000003,0.0004005000060000003,exit_aware_banded
2025-06-20 03:02:22+00:00,551017,yes,1.1999999896223414,0.38050000103776543,0.00045659999729661944,exit_aware_banded
2025-06-20 03:02:36+00:00,551017,yes,1.1999999896223414,0.38050000103776543,0.00045659999729661944,exit_aware_banded
2025-06-20 03:02:36+00:00,528974,no,1.0,0.9295000000000001,7.04999999999999e-05,exit_aware_banded
2025-06-20 03:02:36+00:00,528974,no,1.0,0.9295000000000001,7.04999999999999e-05,exit_aware_banded
2025-06-20 03:03:06+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:03:06+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:03:20+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:04:46+00:00,548296,yes,1.0999999625963568,0.4005,0.00044054998501984096,exit_aware_banded
2025-06-20 03:04:46+00:00,548296,yes,1.0,0.39146228013430523,0.0003914622801343052,exit_aware_banded
2025-06-20 03:04:46+00:00,548296,yes,1.0903771986569524,0.3905,0.00042579229607553993,exit_aware_banded
2025-06-20 03:04:46+00:00,548296,yes,1.0999999999999943,0.4005,0.0004405499999999977,exit_aware_banded
2025-06-20 03:04:48+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:04:50+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:04:50+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:05:20+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:05:20+00:00,548296,yes,1.0,0.4160333385197207,0.00041603333851972067,exit_aware_banded
2025-06-20 03:05:22+00:00,548296,yes,1.0,0.4160333385197207,0.00041603333851972067,exit_aware_banded
2025-06-20 03:05:26+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:05:28+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:07:28+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:07:28+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:07:28+00:00,548296,yes,1.0,0.4204999992851064,0.0004204999992851064,exit_aware_banded
2025-06-20 03:07:50+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:07:52+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:07:54+00:00,548296,yes,1.0999999999999943,0.3904999999999999,0.0004295499999999977,exit_aware_banded
2025-06-20 03:07:54+00:00,548296,yes,1.0999999999999943,0.3904999999999999,0.0004295499999999977,exit_aware_banded
2025-06-20 03:08:58+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:08:58+00:00,548296,yes,1.0,0.4188125743677936,0.00041881257436779363,exit_aware_banded
2025-06-20 03:08:58+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:08:58+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:08:58+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:09:22+00:00,551017,yes,1.1999996899998564,0.3805000310000139,0.0004565999192449524,exit_aware_banded
2025-06-20 03:09:28+00:00,551017,yes,1.1999996899998564,0.3805000310000139,0.0004565999192449524,exit_aware_banded
2025-06-20 03:09:46+00:00,548296,yes,1.0,0.42049999383879805,0.00042049999383879806,exit_aware_banded
2025-06-20 03:09:48+00:00,548296,yes,1.0,0.42049999383879805,0.00042049999383879806,exit_aware_banded
2025-06-20 03:10:50+00:00,548296,yes,1.0,0.42049999999999993,0.0004204999999999999,exit_aware_banded
2025-06-20 03:10:50+00:00,548296,yes,1.0,0.43050000000000005,0.00043050000000000006,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.0,0.3905,0.0003905,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.0999999999999943,0.3805,0.0004185499999999979,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.1999999999999886,0.3823574957975669,0.0004588289949570759,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.1814250420243297,0.3904999999999999,0.0004613464789105006,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.0999999999999943,0.3805,0.0004185499999999979,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.1999999999999886,0.4004999999999999,0.00048059999999999536,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.0,0.3905,0.0003905,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.0999999999999943,0.3805,0.0004185499999999979,exit_aware_banded
2025-06-20 03:10:56+00:00,548296,yes,1.1999999999999886,0.3905,0.00046859999999999556,exit_aware_banded
2025-06-20 03:10:58+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:11:02+00:00,548296,yes,1.09999975599996,0.3905000244000038,0.0004295499315579826,exit_aware_banded
2025-06-20 03:11:04+00:00,548296,yes,1.09999975599996,0.3905000244000038,0.0004295499315579826,exit_aware_banded
2025-06-20 03:11:36+00:00,548296,yes,1.1999996279999436,0.3805000372000052,0.000456599903093971,exit_aware_banded
2025-06-20 03:11:38+00:00,548296,yes,1.1999996279999436,0.3805000372000052,0.000456599903093971,exit_aware_banded
2025-06-20 03:12:08+00:00,548296,yes,1.1999998635999987,0.380500013640001,0.0004565999644677989,exit_aware_banded
2025-06-20 03:12:10+00:00,548296,yes,1.1999998635999987,0.380500013640001,0.0004565999644677989,exit_aware_banded
2025-06-20 03:14:20+00:00,548296,yes,1.2999999606302595,0.3805000000000001,0.0004946499850198139,exit_aware_banded
2025-06-20 03:14:20+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:14:20+00:00,548296,yes,1.1999999999999886,0.3783065282057973,0.0004539678338469524,exit_aware_banded
2025-06-20 03:14:32+00:00,548296,yes,1.2219347179420197,0.3783065282057973,0.0004622658808387756,exit_aware_banded
2025-06-20 03:14:34+00:00,548296,yes,1.0,0.4204999690146239,0.00042049996901462387,exit_aware_banded
2025-06-20 03:14:34+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:14:34+00:00,548296,yes,1.0,0.3905,0.0003905,exit_aware_banded
2025-06-20 03:14:34+00:00,548296,yes,1.0999999999999943,0.3925323217505664,0.0004317855539256208,exit_aware_banded
2025-06-20 03:14:34+00:00,548296,yes,1.0796767824943458,0.3905,0.00042161378356404204,exit_aware_banded
2025-06-20 03:14:48+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:16:16+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:16:16+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:16:42+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:16:42+00:00,548296,yes,1.0,0.42049999795490073,0.00042049999795490075,exit_aware_banded
2025-06-20 03:16:42+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:16:42+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:16:46+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:16:50+00:00,548296,yes,1.1672100000000114,0.3805,0.0004441234050000044,exit_aware_banded
2025-06-20 03:16:50+00:00,548296,yes,1.1999999999999886,0.3905,0.00046859999999999556,exit_aware_banded
2025-06-20 03:16:50+00:00,548296,yes,1.0999999999999943,0.3805,0.0004185499999999979,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.1999999999999886,0.3805001819850704,0.00045660021838208015,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.1999981801492936,0.3805001819850704,0.0004565995259285595,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.1999999999999886,0.38050000397276734,0.0004566000047673165,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.1999999602723221,0.4205,0.0005045999832945114,exit_aware_banded
2025-06-20 03:17:04+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:18:06+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:18:14+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:18:46+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:18:50+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.46049999999999996,0.00046049999999999997,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.45049999999999996,0.00045049999999999995,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:20:06+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:20:46+00:00,548296,yes,1.0738507883500858,0.3905,0.00041933873285070856,exit_aware_banded
2025-06-20 03:20:46+00:00,548296,yes,1.0999999999999943,0.3905000173397385,0.0004295500190737101,exit_aware_banded
2025-06-20 03:20:46+00:00,548296,yes,1.0999998266026125,0.4004999999999999,0.00044054993055434624,exit_aware_banded
2025-06-20 03:20:46+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:20:56+00:00,548296,yes,1.0,0.4004999999999999,0.0004004999999999999,exit_aware_banded
2025-06-20 03:21:10+00:00,548296,yes,1.0999999999999943,0.4005,0.0004405499999999977,exit_aware_banded
2025-06-20 03:21:10+00:00,548296,yes,1.0,0.39262598425196843,0.00039262598425196846,exit_aware_banded
2025-06-20 03:21:10+00:00,548296,yes,1.0787401574803255,0.39262598425196843,0.00042354141608283625,exit_aware_banded
2025-06-20 03:22:56+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:23:12+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:25:08+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:25:12+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:26:26+00:00,548296,yes,1.0,0.410499928933322,0.000410499928933322,exit_aware_banded
2025-06-20 03:26:32+00:00,548296,yes,1.0,0.410499928933322,0.000410499928933322,exit_aware_banded
2025-06-20 03:27:12+00:00,548296,yes,1.0,0.4204999999999999,0.00042049999999999987,exit_aware_banded
2025-06-20 03:27:12+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:27:12+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:27:12+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:27:16+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:27:52+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:28:22+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:30:54+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:30:54+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:30:54+00:00,548296,yes,1.0999999999999943,0.3904999999999999,0.0004295499999999977,exit_aware_banded
2025-06-20 03:30:56+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:30:56+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:31:00+00:00,548296,yes,1.0999999999999943,0.42050000000000004,0.00046254999999999766,exit_aware_banded
2025-06-20 03:31:00+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:31:00+00:00,548296,yes,1.0,0.42049999999999993,0.0004204999999999999,exit_aware_banded
2025-06-20 03:31:06+00:00,548296,yes,1.0,0.42049999999999993,0.0004204999999999999,exit_aware_banded
2025-06-20 03:31:10+00:00,548296,yes,1.0999999999999943,0.3905000000859154,0.00042955000009450476,exit_aware_banded
2025-06-20 03:31:10+00:00,548296,yes,1.0999999991408345,0.3905000008633012,0.0004295500006141272,exit_aware_banded
2025-06-20 03:31:10+00:00,548296,yes,1.0999999913669853,0.3905,0.0004295499966288078,exit_aware_banded
2025-06-20 03:31:12+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:32:30+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:32:30+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:32:32+00:00,548296,yes,1.0999999999999943,0.3905,0.00042954999999999784,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3804999999999999,0.0004565999999999956,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:54+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.1999999999999886,0.42050000000000004,0.0005045999999999952,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.0,0.4179160206718346,0.0004179160206718346,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:32:56+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:33:02+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:33:04+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:33:06+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:33:28+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:33:28+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:33:28+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:33:30+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:33:30+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:33:52+00:00,548296,yes,1.1999999999999886,0.370500098280024,0.0004446001179360246,exit_aware_banded
2025-06-20 03:33:52+00:00,548296,yes,1.2999990171997524,0.370500098280024,0.00048164976363644293,exit_aware_banded
2025-06-20 03:33:52+00:00,548296,yes,1.2999990171997524,0.370500098280024,0.00048164976363644293,exit_aware_banded
2025-06-20 03:35:12+00:00,548296,yes,1.3000000000000114,0.3705,0.0004816500000000042,exit_aware_banded
2025-06-20 03:35:20+00:00,548296,yes,1.3000000000000114,0.3705,0.0004816500000000042,exit_aware_banded
2025-06-20 03:35:24+00:00,548296,yes,1.299999999999983,0.3705,0.0004816499999999937,exit_aware_banded
2025-06-20 03:35:26+00:00,548296,yes,1.3000000000000114,0.3705,0.0004816500000000042,exit_aware_banded
2025-06-20 03:36:10+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:36:10+00:00,548296,yes,1.1999999999999886,0.3804999999999999,0.0004565999999999956,exit_aware_banded
2025-06-20 03:36:10+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:36:10+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:36:18+00:00,548296,yes,1.1999999999999886,0.3805,0.0004565999999999957,exit_aware_banded
2025-06-20 03:37:20+00:00,528974,no,1.0,0.9195000000000001,8.049999999999991e-05,exit_aware_banded
2025-06-20 03:37:20+00:00,528974,no,1.0,0.9195000000000001,8.049999999999991e-05,exit_aware_banded
2025-06-20 03:38:56+00:00,548296,yes,1.0,0.3905,0.0003905,exit_aware_banded
2025-06-20 03:38:56+00:00,548296,yes,1.1000000000000227,0.4005,0.00044055000000000916,exit_aware_banded
2025-06-20 03:38:56+00:00,548296,yes,1.0,0.3936169108118305,0.0003936169108118305,exit_aware_banded
2025-06-20 03:38:56+00:00,548296,yes,1.0688308918817029,0.3905,0.000417378463279805,exit_aware_banded
2025-06-20 03:38:56+00:00,548296,yes,1.1000000000000227,0.3904999999999999,0.0004295500000000088,exit_aware_banded
2025-06-20 03:39:04+00:00,548296,yes,1.1000000000000227,0.3904999999999999,0.0004295500000000088,exit_aware_banded
2025-06-20 03:39:06+00:00,548296,yes,1.0,0.43050000000000005,0.00043050000000000006,exit_aware_banded
2025-06-20 03:39:06+00:00,548296,yes,1.0,0.4605,0.0004605,exit_aware_banded
2025-06-20 03:39:06+00:00,548296,yes,1.0,0.4705,0.0004705,exit_aware_banded
2025-06-20 03:43:24+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:43:32+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:45:13+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:45:13+00:00,548296,yes,1.0,0.40050000271985503,0.000400500002719855,exit_aware_banded
2025-06-20 03:45:15+00:00,548296,yes,1.0,0.40050000271985503,0.000400500002719855,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.4205,0.0004205,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.4136886746117852,0.0004136886746117852,exit_aware_banded
2025-06-20 03:47:23+00:00,548296,yes,1.0,0.42050000000000004,0.00042050000000000003,exit_aware_banded
2025-06-20 03:47:27+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:48:29+00:00,528974,no,1.0,0.9295000000000001,7.04999999999999e-05,exit_aware_banded
2025-06-20 03:48:29+00:00,528974,no,1.0,0.9295000000000001,7.04999999999999e-05,exit_aware_banded
2025-06-20 03:48:29+00:00,528974,no,1.0,0.9294999891515462,7.050001084845381e-05,exit_aware_banded
2025-06-20 03:50:51+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:50:51+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:50:51+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:50:53+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:51:05+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:51:09+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:51:35+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:51:43+00:00,548296,yes,1.0,0.4105,0.0004105,exit_aware_banded
2025-06-20 03:51:51+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:51:53+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:11+00:00,548296,yes,1.0,0.4104999999999999,0.00041049999999999995,exit_aware_banded
2025-06-20 03:52:21+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:21+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:21+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:25+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:25+00:00,528974,no,1.0,0.9294999996900001,7.050000030999993e-05,exit_aware_banded
2025-06-20 03:52:27+00:00,528974,no,1.0,0.9294999996900001,7.050000030999993e-05,exit_aware_banded
2025-06-20 03:52:51+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:51+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:52:53+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
2025-06-20 03:54:29+00:00,548296,yes,1.0,0.4104999946699998,0.00041049999466999984,exit_aware_banded
2025-06-20 03:54:37+00:00,548296,yes,1.0,0.4104999946699998,0.00041049999466999984,exit_aware_banded
2025-06-20 03:56:05+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:56:07+00:00,548296,yes,1.0,0.41050000000000003,0.00041050000000000006,exit_aware_banded
2025-06-20 03:56:51+00:00,548296,yes,1.0,0.4005,0.00040050000000000003,exit_aware_banded
